Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return 
toucher,0.587,23786.891,4.050,10243,11.347
toucher,0.595,23792.190,4.001,10296,11.346
toucher,0.595,23797.350,3.850,10272,11.346
toucher,0.629,23802.672,3.951,10267,11.345
toucher,0.601,23807.856,3.900,10284,11.344
toucher,0.622,23813.043,3.857,10274,11.344
toucher,0.603,23818.324,3.922,10268,11.345
toucher,0.586,23823.543,3.904,10275,11.344
toucher,0.588,23828.725,3.870,10274,11.343
toucher,0.609,23834.002,3.966,10249,11.343
toucher,0.596,23839.242,3.928,10358,11.342
toucher,0.603,23844.481,3.926,10273,11.341
toucher,0.605,23849.780,3.950,10340,11.340
toucher,0.605,23855.034,3.921,10290,11.340
toucher,0.605,23860.352,3.966,10286,11.340
toucher,0.581,23865.559,3.914,10269,11.338
toucher,0.599,23870.870,3.963,10256,11.337
toucher,0.623,23876.183,3.945,10266,11.336
toucher,0.588,23881.472,3.996,10259,11.335
toucher,0.590,23886.736,3.937,10247,11.333
toucher,0.586,23891.988,3.890,10243,11.332
toucher,0.609,23897.227,3.889,10283,11.332
toucher,0.640,23902.444,3.837,10305,11.331
toucher,0.579,23907.697,3.922,10272,11.331
toucher,0.586,23912.913,3.916,10270,11.330
toucher,0.602,23918.048,3.842,10242,11.330
toucher,0.583,23923.290,3.928,10246,11.329
toucher,0.597,23928.590,3.980,10256,11.329
toucher,0.613,23933.911,3.978,10267,11.327
toucher,0.596,23939.221,3.977,10267,11.325
toucher,0.595,23944.488,3.946,10274,11.324
toucher,0.585,23949.757,3.944,10269,11.323
toucher,0.584,23954.877,3.854,10266,11.322
toucher,0.593,23960.150,3.935,10272,11.322
toucher,0.586,23965.413,3.956,10332,11.320
toucher,0.592,23970.729,4.012,10339,11.319
toucher,0.588,23976.002,3.948,10256,11.318
toucher,0.591,23981.250,3.938,10263,11.317
toucher,0.623,23986.589,3.967,10256,11.316
toucher,0.581,23991.772,3.924,10303,11.315
toucher,0.584,23996.998,3.937,10282,11.314
toucher,0.588,24002.311,4.009,10248,11.313
toucher,0.605,24007.686,4.030,10251,11.311
toucher,0.636,24012.945,3.902,10273,11.309
toucher,0.603,24018.600,3.986,10297,11.308
toucher,0.588,24023.935,4.012,10300,11.306
toucher,0.594,24029.205,3.952,10267,11.305
toucher,0.587,24034.520,4.002,10263,11.303
toucher,0.600,24039.835,3.995,10313,11.302
toucher,0.604,24045.214,4.004,10242,11.301
toucher,0.600,24050.403,3.869,10242,11.300
toucher,0.593,24055.649,3.944,10303,11.299
toucher,0.607,24060.841,3.858,10301,11.299
toucher,0.587,24066.085,3.946,10257,11.299
toucher,0.598,24071.395,3.973,10252,11.298
toucher,0.591,24076.701,3.989,10281,11.296
toucher,0.614,24082.025,3.978,10274,11.294
toucher,0.689,24087.554,4.104,10284,11.293
toucher,0.666,24092.885,3.927,10292,11.292
toucher,0.640,24098.244,3.968,10273,11.290
toucher,0.633,24103.585,3.967,10251,11.290
toucher,0.664,24108.865,3.917,10332,11.289
toucher,0.627,24114.099,3.896,10264,11.289
toucher,0.617,24119.519,4.061,10304,11.288
toucher,0.614,24124.724,3.880,10313,11.286
toucher,0.617,24129.939,3.908,10250,11.285
toucher,0.620,24135.210,3.945,10283,11.285
toucher,0.646,24140.573,3.989,10269,11.284
toucher,0.582,24145.764,3.900,10278,11.283
toucher,0.580,24150.931,3.868,10274,11.282
toucher,0.601,24156.288,4.001,10293,11.281
toucher,0.582,24161.503,3.919,10246,11.281
toucher,0.580,24166.727,3.914,10286,11.280
toucher,0.590,24172.040,3.988,10246,11.279
toucher,0.584,24177.306,3.958,10254,11.277
toucher,0.585,24182.542,3.936,10267,11.275
toucher,0.592,24187.893,4.012,10273,11.274
toucher,0.581,24193.346,4.004,10303,11.272
toucher,0.604,24198.631,3.959,10303,11.270
toucher,0.593,24203.958,3.977,10294,11.270
toucher,0.594,24209.161,3.910,10257,11.268
toucher,0.621,24214.368,3.858,10265,11.267
toucher,0.591,24219.589,3.926,10257,11.267
toucher,0.590,24224.844,3.931,10283,11.266
toucher,0.586,24230.037,3.902,10272,11.266
toucher,0.605,24235.332,3.955,10299,11.265
toucher,0.595,24240.630,3.951,10278,11.264
toucher,0.578,24245.847,3.916,10284,11.263
toucher,0.580,24251.011,3.889,10241,11.263
toucher,0.607,24256.263,3.943,10275,11.262
toucher,0.588,24261.448,3.886,10360,11.263
toucher,0.592,24266.679,3.911,10241,11.261
toucher,0.607,24271.991,3.977,10261,11.261
toucher,0.592,24277.269,3.958,10290,11.259
toucher,0.602,24282.493,3.900,10260,11.258
toucher,0.654,24287.808,3.930,10299,11.257
toucher,0.582,24293.052,3.950,10301,11.257
toucher,0.589,24298.350,3.982,10280,11.256
toucher,0.587,24303.673,3.981,10245,11.255
toucher,0.616,24308.855,3.853,10289,11.254
toucher,0.588,24314.186,3.987,10263,11.253
toucher,0.582,24319.424,3.916,10273,11.252
toucher,0.616,24325.091,4.009,10278,11.251
toucher,0.615,24330.349,3.940,10260,11.249
toucher,0.611,24335.605,3.913,10257,11.248
toucher,0.635,24340.941,3.904,10266,11.247
toucher,0.621,24346.239,3.936,10244,11.246
toucher,0.584,24351.592,4.013,10302,11.244
toucher,0.643,24356.993,4.007,10303,11.244
toucher,0.605,24362.245,3.903,10298,11.243
toucher,0.629,24367.479,3.905,10270,11.242
toucher,0.588,24372.705,3.908,10286,11.241
toucher,0.593,24377.923,3.915,10265,11.241
toucher,0.587,24383.121,3.868,10254,11.240
toucher,0.594,24388.502,3.961,10266,11.240
toucher,0.589,24393.862,4.036,10253,11.239
toucher,0.597,24399.084,3.901,10268,11.239
toucher,0.612,24404.313,3.902,10256,11.238
toucher,0.622,24409.768,4.080,10301,11.237
toucher,0.622,24415.001,3.901,10261,11.236
toucher,0.598,24420.233,3.889,10275,11.235
toucher,0.586,24425.433,3.873,10292,11.234
toucher,0.586,24430.689,3.925,10264,11.234
toucher,0.601,24436.125,4.001,10294,11.232
toucher,0.627,24441.386,3.950,10266,11.232
toucher,0.589,24446.713,4.005,10256,11.230
toucher,0.582,24451.869,3.861,10275,11.229
toucher,0.616,24457.105,3.879,10269,11.229
toucher,0.581,24462.335,3.932,10260,11.228
toucher,0.592,24467.581,3.933,10271,11.227
toucher,0.628,24472.885,3.938,10288,11.227
toucher,0.654,24478.086,3.861,10246,11.226
toucher,0.591,24483.315,3.920,10285,11.225
toucher,0.576,24488.619,3.973,10279,11.224
toucher,0.590,24493.824,3.883,10249,11.223
toucher,0.597,24499.148,4.000,10253,11.222
toucher,0.587,24504.390,3.917,10241,11.221
toucher,0.593,24509.626,3.905,10252,11.221
toucher,0.584,24514.862,3.908,10292,11.220
toucher,0.595,24520.056,3.901,10280,11.219
toucher,0.590,24525.229,3.871,10283,11.219
toucher,0.604,24530.405,3.853,10260,11.219
toucher,0.603,24535.832,3.987,10272,11.218
toucher,0.582,24541.131,3.982,10351,11.217
toucher,0.587,24546.273,3.857,10296,11.217
toucher,0.583,24551.507,3.900,10280,11.216
toucher,0.587,24556.699,3.907,10266,11.215
toucher,0.583,24561.988,3.954,10247,11.214
toucher,0.593,24567.337,4.007,10299,11.213
toucher,0.578,24572.688,4.007,10295,11.212
toucher,0.584,24577.885,3.884,10292,11.211
toucher,0.611,24583.115,3.910,10289,11.210
toucher,0.596,24588.364,3.929,10278,11.210
toucher,0.591,24593.540,3.890,10302,11.209
toucher,0.591,24598.810,3.959,10309,11.209
toucher,0.587,24604.097,3.978,10270,11.209
toucher,0.611,24609.395,3.945,10253,11.207
toucher,0.622,24614.768,4.032,10338,11.207
toucher,0.600,24619.942,3.866,10281,11.206
toucher,0.592,24625.230,3.944,10260,11.205
toucher,0.600,24630.336,3.833,10312,11.205
toucher,0.598,24635.952,3.861,10253,11.205
toucher,0.588,24641.161,3.887,10264,11.205
toucher,0.621,24646.536,3.993,10266,11.205
toucher,0.582,24651.743,3.908,10255,11.204
toucher,0.590,24657.101,4.046,10303,11.202
toucher,0.599,24662.435,3.982,10254,11.200
toucher,0.587,24667.701,3.967,10297,11.199
toucher,0.613,24672.945,3.927,10253,11.198
toucher,0.586,24678.216,3.948,10269,11.197
toucher,0.610,24683.650,4.022,10286,11.195
toucher,0.593,24689.149,4.149,10250,11.194
toucher,0.600,24694.459,3.982,10261,11.193
toucher,0.601,24699.802,4.015,10334,11.192
toucher,0.590,24705.007,3.923,10289,11.190
toucher,0.600,24710.190,3.866,10259,11.189
toucher,0.586,24715.318,3.849,10244,11.189
toucher,0.601,24720.692,4.047,10276,11.189
toucher,0.621,24726.018,3.935,10274,11.189
toucher,0.588,24731.308,3.976,10264,11.187
toucher,0.590,24736.614,3.991,10265,11.186
toucher,0.629,24741.866,3.942,10302,11.185
toucher,0.597,24747.165,3.970,10294,11.183
toucher,0.591,24752.555,4.062,10259,11.183
toucher,0.582,24757.793,3.935,10315,11.182
toucher,0.591,24763.055,3.946,10256,11.181
toucher,0.586,24768.268,3.906,10287,11.180
toucher,0.597,24773.528,3.900,10329,11.180
toucher,0.583,24778.903,4.054,10303,11.178
toucher,0.579,24784.165,3.956,10272,11.177
toucher,0.591,24789.479,3.979,10278,11.176
toucher,0.600,24795.015,4.192,10252,11.174
toucher,0.587,24800.308,3.950,10252,11.173
toucher,0.638,24805.625,3.950,10298,11.172
toucher,0.593,24810.927,3.967,10265,11.171
toucher,0.593,24816.257,3.989,10297,11.170
toucher,0.589,24821.454,3.924,10286,11.169
toucher,0.609,24826.818,4.007,10301,11.167
toucher,0.588,24832.106,3.960,10248,11.166
toucher,0.615,24837.338,3.895,10257,11.166
toucher,0.579,24842.642,3.980,10277,11.164
toucher,0.596,24847.963,4.029,10274,11.163
toucher,0.643,24853.357,4.011,10366,11.162
toucher,0.614,24858.670,3.989,10292,11.161
toucher,0.603,24863.904,3.906,10271,11.160
toucher,0.595,24869.289,4.058,10359,11.159
toucher,0.587,24874.599,4.003,10279,11.157
toucher,0.613,24879.977,4.036,10299,11.156
toucher,0.621,24885.215,3.897,10276,11.156
toucher,0.587,24890.492,3.927,10264,11.155
toucher,0.620,24895.727,3.934,10260,11.153
toucher,0.600,24901.047,3.982,10286,11.152
toucher,0.580,24906.284,3.929,10253,11.152
toucher,0.580,24911.562,3.957,10361,11.151
toucher,0.577,24916.801,3.928,10338,11.150
toucher,0.610,24922.097,3.958,10287,11.150
toucher,0.603,24927.378,3.949,10247,11.149
toucher,0.603,24932.684,3.986,10265,11.148
toucher,0.576,24937.905,3.920,10284,11.147
toucher,0.604,24943.693,4.073,10292,11.146
toucher,0.592,24949.017,3.992,10336,11.145
toucher,0.578,24954.295,3.979,10244,11.144
toucher,0.582,24959.559,3.962,10273,11.143
toucher,0.577,24964.809,3.954,10279,11.142
toucher,0.576,24969.999,3.927,10276,11.141
toucher,0.598,24975.317,3.974,10293,11.140
toucher,0.580,24980.568,3.952,10278,11.140
toucher,0.627,24985.796,3.878,10329,11.138
toucher,0.602,24991.258,4.105,10286,11.137
toucher,0.610,24996.672,4.049,10269,11.136
toucher,0.597,25001.988,3.995,10269,11.135
toucher,0.587,25007.254,3.966,10284,11.133
toucher,0.593,25012.660,4.056,10287,11.132
toucher,0.591,25017.918,3.956,10299,11.131
toucher,0.594,25023.151,3.920,10287,11.130
toucher,0.610,25028.469,3.973,10294,11.129
toucher,0.610,25033.777,3.970,10262,11.128
toucher,0.612,25038.955,3.856,10296,11.128
toucher,0.589,25044.158,3.880,10275,11.128
toucher,0.599,25049.346,3.907,10302,11.127
toucher,0.644,25054.518,3.851,10251,11.127
toucher,0.634,25059.866,3.967,10297,11.127
toucher,0.590,25065.228,4.030,10298,11.125
toucher,0.610,25070.533,3.961,10306,11.124
toucher,0.622,25075.910,4.005,10295,11.123
toucher,0.599,25081.163,3.919,10289,11.122
toucher,0.587,25086.402,3.964,10245,11.121
toucher,0.587,25091.659,3.950,10266,11.120
toucher,0.606,25096.925,3.936,10285,11.119
toucher,0.626,25102.224,3.940,10252,11.118
toucher,0.590,25107.561,4.000,10304,11.117
toucher,0.578,25112.823,3.978,10287,11.116
toucher,0.583,25118.108,3.959,10267,11.114
toucher,0.638,25123.395,3.937,10297,11.113
toucher,0.579,25128.721,4.003,10273,11.112
toucher,0.584,25133.971,3.931,10290,11.111
toucher,0.582,25139.218,3.923,10243,11.111
toucher,0.585,25144.502,3.949,10249,11.110
toucher,0.630,25149.875,3.979,10325,11.109
toucher,0.596,25155.181,3.976,10262,11.107
toucher,0.579,25160.415,3.973,10300,11.106
toucher,0.609,25165.594,3.850,10256,11.105
toucher,0.644,25170.855,3.872,10259,11.105
toucher,0.593,25176.091,3.901,10259,11.105
toucher,0.615,25181.393,3.928,10292,11.104
toucher,0.619,25186.752,3.994,10280,11.103
toucher,0.582,25191.997,3.915,10269,11.103
toucher,0.613,25197.297,3.968,10300,11.102
toucher,0.576,25202.514,3.892,10257,11.101
toucher,0.593,25207.721,3.901,10300,11.101
toucher,0.604,25212.931,3.886,10253,11.100
toucher,0.588,25218.330,3.995,10277,11.100
toucher,0.587,25223.579,3.911,10289,11.099
toucher,0.583,25228.842,3.967,10295,11.098
toucher,0.599,25233.988,3.858,10290,11.098
toucher,0.587,25239.215,3.906,10292,11.097
toucher,0.584,25244.424,3.913,10302,11.098
toucher,0.578,25250.028,3.994,10290,11.097
toucher,0.587,25255.326,3.875,10262,11.096
toucher,0.607,25260.657,3.994,10256,11.095
toucher,0.614,25265.929,3.933,10298,11.094
toucher,0.583,25271.104,3.877,10279,11.094
toucher,0.608,25276.360,3.940,10255,11.094
toucher,0.622,25281.720,4.005,10292,11.093
toucher,0.604,25286.915,3.869,10242,11.093
toucher,0.614,25292.489,4.198,10272,11.092
toucher,0.607,25297.880,4.004,10301,11.091
toucher,0.611,25303.117,3.878,10280,11.090
toucher,0.587,25308.303,3.904,10264,11.090
toucher,0.596,25313.440,3.838,10256,11.090
toucher,0.627,25318.708,3.923,10259,11.089
toucher,0.609,25323.910,3.877,10258,11.089
toucher,0.610,25329.179,3.936,10256,11.088
toucher,0.596,25334.391,3.884,10276,11.088
toucher,0.581,25339.717,3.994,10282,11.087
toucher,0.604,25344.823,3.808,10290,11.087
toucher,0.596,25350.005,3.849,10278,11.088
toucher,0.601,25355.166,3.874,10327,11.087
toucher,0.607,25360.463,3.950,10347,11.087
toucher,0.576,25365.737,3.918,10244,11.087
toucher,0.619,25371.098,3.996,10243,11.086
toucher,0.584,25376.423,4.003,10293,11.085
toucher,0.585,25381.728,3.975,10332,11.084
toucher,0.593,25386.829,3.836,10282,11.083
toucher,0.610,25392.082,3.911,10249,11.083
toucher,0.597,25397.325,3.917,10303,11.083
toucher,0.591,25402.507,3.884,10250,11.083
toucher,0.588,25407.766,3.958,10304,11.082
toucher,0.579,25412.988,3.924,10298,11.081
toucher,0.589,25418.311,4.003,10286,11.081
toucher,0.581,25423.561,3.974,10271,11.080
toucher,0.620,25428.856,3.948,10303,11.078
toucher,0.585,25434.153,4.010,10248,11.077
toucher,0.590,25439.479,3.996,10301,11.076
toucher,0.629,25444.697,3.883,10269,11.076
toucher,0.578,25449.963,3.967,10246,11.075
toucher,0.587,25455.190,3.891,10276,11.075
toucher,0.593,25460.352,3.871,10251,11.074
toucher,0.581,25465.686,3.992,10241,11.074
toucher,0.594,25470.903,3.894,10266,11.073
toucher,0.581,25476.120,3.905,10290,11.072
toucher,0.589,25481.332,3.909,10276,11.071
toucher,0.611,25486.680,4.004,10242,11.070
toucher,0.585,25491.952,3.964,10269,11.069
toucher,0.578,25497.187,3.961,10252,11.068
toucher,0.581,25502.424,3.943,10280,11.067
toucher,0.599,25507.660,3.922,10274,11.067
toucher,0.580,25512.905,3.958,10268,11.065
toucher,0.577,25518.156,3.939,10267,11.065
toucher,0.586,25523.450,3.973,10257,11.064
toucher,0.588,25528.673,3.903,10267,11.063
toucher,0.577,25533.841,3.892,10250,11.062
toucher,0.604,25539.140,3.959,10299,11.062
toucher,0.602,25544.448,3.958,10257,11.061
toucher,0.587,25549.619,3.862,10261,11.060
toucher,0.578,25555.221,3.951,10274,11.060
toucher,0.583,25560.471,3.921,10257,11.059
toucher,0.580,25565.697,3.921,10247,11.059
toucher,0.592,25570.879,3.884,10361,11.059
toucher,0.582,25576.127,3.949,10282,11.058
toucher,0.579,25581.307,3.858,10249,11.057
toucher,0.615,25586.843,4.171,10364,11.057
toucher,0.594,25592.125,3.935,10261,11.057
toucher,0.601,25597.434,3.982,10285,11.055
toucher,0.590,25602.732,3.992,10274,11.054
toucher,0.580,25607.948,3.933,10290,11.053
toucher,0.622,25613.217,3.935,10281,11.053
toucher,0.595,25618.519,3.957,10272,11.052
toucher,0.596,25623.817,3.961,10285,11.051
toucher,0.592,25629.099,3.984,10303,11.050
toucher,0.588,25634.340,3.920,10291,11.049
toucher,0.583,25639.571,3.927,10251,11.048
toucher,0.582,25644.775,3.917,10275,11.047
toucher,0.599,25650.144,3.983,10258,11.046
toucher,0.611,25655.552,4.048,10354,11.045
toucher,0.577,25660.725,3.889,10241,11.045
toucher,0.578,25665.854,3.822,10295,11.044
toucher,0.612,25671.212,3.995,10241,11.043
toucher,0.594,25676.397,3.865,10264,11.043
toucher,0.584,25681.637,3.938,10264,11.043
toucher,0.608,25686.957,3.965,10305,11.042
toucher,0.589,25692.179,3.888,10295,11.041
toucher,0.582,25697.488,3.980,10317,11.040
toucher,0.577,25702.766,3.979,10264,11.039
toucher,0.603,25708.023,3.921,10254,11.039
toucher,0.577,25713.196,3.886,10245,11.039
toucher,0.580,25718.471,3.981,10280,11.037
toucher,0.600,25723.689,3.900,10263,11.037
toucher,0.584,25728.846,3.834,10242,11.037
toucher,0.590,25734.087,3.913,10265,11.036
toucher,0.614,25739.305,3.885,10287,11.036
toucher,0.584,25744.556,3.929,10264,11.036
toucher,0.590,25749.729,3.862,10305,11.036
toucher,0.609,25754.913,3.885,10276,11.036
toucher,0.578,25760.104,3.897,10278,11.035
toucher,0.576,25765.338,3.903,10243,11.035
toucher,0.611,25770.551,3.875,10261,11.035
toucher,0.582,25775.755,3.927,10298,11.034
toucher,0.584,25780.972,3.893,10293,11.034
toucher,0.583,25786.143,3.865,10249,11.034
toucher,0.624,25791.404,3.932,10241,11.033
toucher,0.622,25796.786,3.991,10270,11.032
toucher,0.595,25802.070,3.932,10266,11.032
toucher,0.585,25807.251,3.874,10287,11.031
toucher,0.598,25812.460,3.898,10304,11.030
toucher,0.590,25817.769,3.967,10365,11.030
toucher,0.587,25823.036,3.946,10332,11.030
toucher,0.668,25828.379,3.938,10285,11.029
toucher,0.617,25833.679,3.962,10288,11.029
toucher,0.616,25838.970,3.916,10285,11.029
toucher,0.590,25844.118,3.836,10270,11.028
toucher,0.588,25849.334,3.893,10264,11.028
toucher,0.590,25854.533,3.877,10245,11.029
toucher,0.600,25860.004,3.830,10267,11.029
toucher,0.600,25865.392,4.024,10305,11.028
toucher,0.578,25870.510,3.856,10282,11.028
toucher,0.588,25875.713,3.891,10246,11.027
toucher,0.583,25880.973,3.960,10289,11.027
toucher,0.602,25886.263,3.935,10255,11.026
toucher,0.583,25891.698,4.097,10255,11.025
toucher,0.589,25897.023,3.993,10267,11.024
toucher,0.625,25902.244,3.896,10272,11.024
toucher,0.624,25907.428,3.877,10288,11.023
toucher,0.577,25912.701,3.967,10244,11.023
toucher,0.609,25917.931,3.915,10278,11.022
toucher,0.582,25923.161,3.929,10276,11.022
toucher,0.586,25928.476,3.967,10294,11.021
toucher,0.596,25933.597,3.819,10300,11.022
toucher,0.597,25938.935,3.999,10243,11.020
toucher,0.587,25944.123,3.932,10332,11.020
toucher,0.622,25949.439,3.941,10263,11.019
toucher,0.605,25954.781,3.999,10298,11.017
toucher,0.593,25960.074,3.950,10302,11.017
toucher,0.588,25965.292,3.911,10241,11.016
toucher,0.583,25970.541,3.917,10329,11.016
toucher,0.601,25975.804,3.907,10271,11.015
toucher,0.595,25980.920,3.830,10305,11.015
toucher,0.584,25986.151,3.929,10296,11.015
toucher,0.581,25991.400,3.941,10299,11.015
toucher,0.585,25996.635,3.929,10272,11.014
toucher,0.586,26001.858,3.901,10299,11.014
toucher,0.598,26007.116,3.934,10241,11.013
toucher,0.584,26012.276,3.846,10274,11.013
toucher,0.591,26017.498,3.928,10257,11.012
toucher,0.578,26022.768,3.947,10287,11.012
toucher,0.582,26028.047,3.958,10241,11.011
toucher,0.589,26033.322,3.945,10427,11.010
toucher,0.581,26038.447,3.845,10316,11.010
toucher,0.625,26043.842,3.878,10283,11.010
toucher,0.608,26049.030,3.858,10311,11.010
toucher,0.598,26054.259,3.925,10258,11.010
toucher,0.592,26059.482,3.898,10283,11.010
toucher,0.603,26064.796,3.988,10370,11.009
toucher,0.595,26070.033,3.925,10278,11.008
toucher,0.579,26075.165,3.850,10269,11.008
toucher,0.612,26080.487,3.965,10246,11.007
toucher,0.601,26085.723,3.911,10268,11.007
toucher,0.587,26090.899,3.879,10296,11.007
toucher,0.592,26096.101,3.875,10262,11.007
toucher,0.602,26101.282,3.849,10340,11.007
toucher,0.612,26106.566,3.932,10317,11.006
toucher,0.619,26111.901,3.969,10243,11.006
toucher,0.613,26117.151,3.898,10280,11.005
toucher,0.592,26122.390,3.917,10296,11.005
toucher,0.580,26127.602,3.891,10300,11.004
toucher,0.584,26132.771,3.894,10427,11.004
toucher,0.585,26137.976,3.891,10293,11.004
toucher,0.584,26143.144,3.874,10272,11.004
toucher,0.584,26148.476,3.982,10268,11.004
toucher,0.591,26153.750,3.942,10298,11.003
toucher,0.592,26159.045,3.971,10284,11.003
toucher,0.579,26164.640,3.970,10292,11.002
toucher,0.578,26169.786,3.889,10245,11.001
toucher,0.588,26175.030,3.913,10295,11.000
toucher,0.597,26180.191,3.840,10286,11.000
toucher,0.601,26185.385,3.866,10266,11.001
toucher,0.583,26190.847,4.103,10262,11.000
toucher,0.610,26196.044,3.875,10241,10.999
toucher,0.582,26201.330,3.966,10247,10.999
toucher,0.594,26206.575,3.956,10268,10.999
toucher,0.578,26211.888,3.994,10248,10.997
toucher,0.603,26217.220,4.007,10303,10.996
toucher,0.597,26222.570,4.015,10422,10.995
toucher,0.580,26227.884,4.006,10287,10.994
toucher,0.591,26233.157,3.957,10243,10.993
toucher,0.609,26238.401,3.887,10265,10.993
toucher,0.575,26243.576,3.898,10287,10.993
toucher,0.578,26248.759,3.884,10322,10.993
toucher,0.605,26254.063,3.956,10314,10.993
toucher,0.615,26259.365,3.957,10302,10.992
toucher,0.589,26264.865,4.152,10246,10.991
toucher,0.614,26270.454,4.163,10252,10.989
toucher,0.608,26276.013,4.175,10243,10.988
toucher,0.626,26281.509,4.149,10258,10.987
toucher,0.666,26287.050,4.084,10248,10.986
toucher,0.654,26292.422,3.991,10299,10.986
toucher,0.659,26297.991,4.128,10241,10.985
toucher,0.611,26303.540,4.184,10246,10.984
toucher,0.591,26308.783,3.948,10264,10.983
toucher,0.585,26314.091,4.002,10247,10.983
toucher,0.594,26319.305,3.917,10291,10.982
toucher,0.594,26324.574,3.947,10251,10.982
toucher,0.584,26329.860,3.950,10288,10.980
toucher,0.592,26335.197,4.003,10298,10.979
toucher,0.578,26340.477,3.979,10269,10.978
toucher,0.601,26345.702,3.898,10257,10.978
toucher,0.609,26351.033,3.987,10258,10.976
toucher,0.610,26356.301,3.948,10286,10.976
toucher,0.587,26361.462,3.824,10254,10.976
toucher,0.589,26366.609,3.826,10257,10.975
toucher,0.607,26371.907,3.942,10274,10.975
toucher,0.580,26377.158,3.936,10284,10.975
toucher,0.626,26382.403,3.898,10301,10.974
toucher,0.600,26387.747,3.987,10286,10.974
toucher,0.586,26392.935,3.906,10285,10.973
toucher,0.578,26398.114,3.883,10256,10.973
toucher,0.605,26403.356,3.897,10297,10.973
toucher,0.613,26408.635,3.918,10280,10.973
toucher,0.626,26413.804,3.840,10250,10.973
toucher,0.599,26419.065,3.944,10283,10.973
toucher,0.593,26424.329,3.927,10266,10.972
toucher,0.605,26429.576,3.940,10348,10.972
toucher,0.581,26434.913,4.025,10245,10.971
toucher,0.584,26440.199,3.976,10261,10.970
toucher,0.585,26445.540,3.992,10293,10.968
toucher,0.585,26450.869,4.001,10273,10.968
toucher,0.574,26456.035,3.876,10246,10.967
toucher,0.582,26461.261,3.926,10249,10.966
toucher,0.620,26466.477,3.902,10282,10.966
toucher,0.602,26471.739,3.939,10304,10.965
toucher,0.591,26477.246,3.861,10241,10.965
toucher,0.586,26482.456,3.909,10282,10.965
toucher,0.623,26487.854,4.046,10265,10.964
toucher,0.579,26493.045,3.880,10278,10.963
toucher,0.578,26498.305,3.951,10257,10.963
toucher,0.596,26503.576,3.953,10251,10.962
toucher,0.605,26508.754,3.879,10272,10.961
toucher,0.597,26514.029,3.962,10243,10.960
toucher,0.576,26519.385,4.040,10258,10.959
toucher,0.608,26524.770,4.041,10303,10.958
toucher,0.591,26529.989,3.891,10243,10.957
toucher,0.597,26535.217,3.879,10256,10.956
toucher,0.589,26540.632,4.040,10278,10.955
toucher,0.613,26545.886,3.940,10246,10.954
toucher,0.615,26551.859,4.510,10289,10.953
toucher,0.602,26557.141,3.960,10266,10.952
toucher,0.598,26562.425,3.941,10295,10.951
toucher,0.589,26567.636,3.894,10270,10.951
toucher,0.602,26572.795,3.864,10303,10.951
toucher,0.591,26578.094,3.961,10270,10.951
toucher,0.583,26583.266,3.896,10241,10.951
toucher,0.597,26588.546,3.964,10269,10.950
toucher,0.580,26593.851,4.000,10266,10.949
toucher,0.578,26599.171,3.986,10288,10.947
toucher,0.590,26604.380,3.882,10242,10.947
toucher,0.602,26609.608,3.917,10277,10.947
toucher,0.579,26614.836,3.924,10291,10.946
toucher,0.582,26620.062,3.953,10310,10.946
toucher,0.584,26625.247,3.875,10279,10.945
toucher,0.591,26630.448,3.865,10293,10.945
toucher,0.592,26635.656,3.889,10339,10.945
toucher,0.579,26640.732,3.837,10245,10.945
toucher,0.601,26646.010,3.958,10258,10.945
toucher,0.598,26651.383,4.029,10284,10.944
toucher,0.602,26656.555,3.890,10259,10.944
toucher,0.576,26661.843,3.973,10283,10.943
toucher,0.581,26667.146,4.000,10294,10.942
toucher,0.594,26672.503,4.001,10294,10.941
toucher,0.585,26677.779,3.962,10300,10.940
toucher,0.611,26683.036,3.912,10282,10.939
toucher,0.577,26688.335,3.993,10305,10.939
toucher,0.576,26693.621,4.018,10243,10.937
toucher,0.578,26698.940,3.995,10344,10.936
toucher,0.583,26704.243,3.995,10283,10.935
toucher,0.628,26709.576,3.965,10289,10.934
toucher,0.581,26714.960,4.062,10251,10.933
toucher,0.576,26720.232,3.976,10250,10.931
toucher,0.576,26725.583,4.040,10250,10.930
toucher,0.585,26730.913,4.039,10254,10.928
toucher,0.603,26736.284,3.995,10242,10.927
toucher,0.603,26741.546,3.920,10265,10.926
toucher,0.596,26746.844,3.949,10272,10.925
toucher,0.582,26752.164,3.992,10304,10.925
toucher,0.584,26757.383,3.933,10274,10.924
toucher,0.598,26762.725,3.992,10300,10.923
toucher,0.578,26767.893,3.889,10250,10.922
toucher,0.595,26773.091,3.904,10276,10.922
toucher,0.621,26778.408,3.974,10249,10.922
toucher,0.573,26783.914,3.878,10256,10.921
toucher,0.578,26789.274,4.049,10246,10.921
toucher,0.642,26794.610,3.973,10301,10.920
toucher,0.591,26799.867,3.940,10352,10.920
toucher,0.593,26805.051,3.911,10278,10.919
toucher,0.582,26810.376,3.908,10369,10.919
toucher,0.579,26815.553,3.865,10290,10.920
toucher,0.588,26820.755,3.893,10294,10.919
toucher,0.594,26825.933,3.856,10357,10.919
toucher,0.590,26831.088,3.839,10279,10.920
toucher,0.579,26836.249,3.860,10264,10.920
toucher,0.597,26841.596,4.008,10266,10.919
toucher,0.590,26846.846,3.969,10243,10.918
